inv-swi-rcnn-rec_prec					
inv-swi-nms_10			inv-swi-rcnn-nms_10		
0.6940000000000001	53.86565272496832	83.17025440313111	0.6940000000000001	79.72116603295311	95.59270516717324
0.6950000000000001	53.86565272496832	83.17025440313111	0.6950000000000001	79.72116603295311	95.59270516717324
0.6960000000000001	53.86565272496832	83.17025440313111	0.6960000000000001	79.72116603295311	95.59270516717324
0.6970000000000001	53.86565272496832	83.17025440313111	0.6970000000000001	79.72116603295311	95.59270516717324
0.6980000000000001	53.86565272496832	83.17025440313111	0.6980000000000001	79.72116603295311	95.59270516717324
0.6990000000000001	53.61216730038023	83.1041257367387	0.6990000000000001	79.59442332065906	95.73170731707316
0.7000000000000001	53.61216730038023	83.1041257367387	0.7000000000000001	79.59442332065906	95.73170731707316
0.7010000000000001	53.61216730038023	83.1041257367387	0.7010000000000001	79.59442332065906	95.73170731707316
0.7020000000000001	53.61216730038023	83.1041257367387	0.7020000000000001	79.34093789607097	95.71865443425077
0.7030000000000001	53.61216730038023	83.1041257367387	0.7030000000000001	79.34093789607097	95.71865443425077
0.704	53.61216730038023	83.26771653543307	0.704	79.34093789607097	95.71865443425077
0.705	53.61216730038023	83.4319526627219	0.705	79.34093789607097	95.71865443425077
0.706	53.35868187579214	83.36633663366337	0.706	79.34093789607097	95.71865443425077
0.707	53.35868187579214	83.36633663366337	0.707	79.34093789607097	95.71865443425077
0.708	53.35868187579214	83.36633663366337	0.708	79.34093789607097	95.71865443425077
0.709	53.35868187579214	83.36633663366337	0.709	79.34093789607097	95.86523736600306
0.71	53.35868187579214	83.36633663366337	0.71	79.34093789607097	95.86523736600306
0.711	53.35868187579214	83.36633663366337	0.711	79.34093789607097	95.86523736600306
0.712	53.35868187579214	83.36633663366337	0.712	79.34093789607097	95.86523736600306
0.713	53.35868187579214	83.53174603174604	0.713	79.34093789607097	95.86523736600306
0.714	53.35868187579214	83.53174603174604	0.714	79.34093789607097	95.86523736600306
0.715	53.35868187579214	83.53174603174604	0.715	79.34093789607097	95.86523736600306
0.716	53.35868187579214	83.53174603174604	0.716	79.34093789607097	95.86523736600306
0.717	53.35868187579214	83.53174603174604	0.717	79.21419518377694	96.00614439324116
0.718	53.35868187579214	83.53174603174604	0.718	79.21419518377694	96.00614439324116
0.719	53.35868187579214	83.53174603174604	0.719	79.21419518377694	96.00614439324116
0.72	53.35868187579214	83.53174603174604	0.72	79.21419518377694	96.00614439324116
0.721	53.2319391634981	83.49900596421472	0.721	79.21419518377694	96.00614439324116
0.722	53.10519645120405	83.46613545816733	0.722	79.21419518377694	96.00614439324116
0.723	53.10519645120405	83.46613545816733	0.723	79.21419518377694	96.00614439324116
0.724	53.10519645120405	83.46613545816733	0.724	79.21419518377694	96.00614439324116
0.725	53.10519645120405	83.46613545816733	0.725	79.08745247148289	96.0
0.726	52.97845373891001	83.43313373253493	0.726	79.08745247148289	96.0
0.727	52.97845373891001	83.43313373253493	0.727	79.08745247148289	96.14791987673344
0.728	52.97845373891001	83.43313373253493	0.728	79.08745247148289	96.14791987673344
0.729	52.97845373891001	83.43313373253493	0.729	79.08745247148289	96.14791987673344
0.73	52.97845373891001	83.43313373253493	0.73	79.08745247148289	96.14791987673344
0.731	52.97845373891001	83.6	0.731	79.08745247148289	96.14791987673344
0.732	52.97845373891001	83.76753507014027	0.732	79.08745247148289	96.29629629629628
0.733	52.72496831432193	83.70221327967808	0.733	79.08745247148289	96.29629629629628
0.734	52.72496831432193	83.70221327967808	0.734	79.08745247148289	96.29629629629628
0.735	52.72496831432193	83.70221327967808	0.735	79.08745247148289	96.29629629629628
0.736	52.72496831432193	83.70221327967808	0.736	79.08745247148289	96.29629629629628
0.737	52.72496831432193	83.70221327967808	0.737	78.96070975918886	96.29057187017
0.738	52.72496831432193	83.70221327967808	0.738	78.96070975918886	96.29057187017
0.739	52.72496831432193	83.70221327967808	0.739	78.96070975918886	96.29057187017
0.74	52.72496831432193	83.70221327967808	0.74	78.96070975918886	96.29057187017
0.741	52.72496831432193	83.70221327967808	0.741	78.96070975918886	96.29057187017
0.742	52.59822560202788	83.66935483870968	0.742	78.96070975918886	96.29057187017
0.743	52.59822560202788	83.66935483870968	0.743	78.96070975918886	96.29057187017
0.744	52.59822560202788	83.66935483870968	0.744	78.8339670468948	96.28482972136224
0.745	52.47148288973384	83.63636363636363	0.745	78.70722433460075	96.27906976744184
0.746	52.47148288973384	83.63636363636363	0.746	78.70722433460075	96.27906976744184
0.747	52.47148288973384	83.80566801619433	0.747	78.70722433460075	96.27906976744184
0.748	52.47148288973384	83.80566801619433	0.748	78.70722433460075	96.42857142857144
0.749	52.3447401774398	83.77281947261663	0.749	78.70722433460075	96.42857142857144
0.75	52.3447401774398	83.77281947261663	0.75	78.70722433460075	96.42857142857144
0.751	52.09125475285171	83.70672097759673	0.751	78.70722433460075	96.42857142857144
0.752	52.09125475285171	83.70672097759673	0.752	78.70722433460075	96.42857142857144
0.753	52.09125475285171	83.70672097759673	0.753	78.70722433460075	96.42857142857144
0.754	52.09125475285171	83.70672097759673	0.754	78.70722433460075	96.42857142857144
0.755	52.09125475285171	83.70672097759673	0.755	78.70722433460075	96.42857142857144
0.756	52.09125475285171	83.70672097759673	0.756	78.70722433460075	96.42857142857144
0.757	51.96451204055767	83.84458077709611	0.757	78.70722433460075	96.42857142857144
0.758	51.837769328263626	83.81147540983606	0.758	78.70722433460075	96.42857142857144
0.759	51.837769328263626	83.81147540983606	0.759	78.70722433460075	96.42857142857144
0.76	51.71102661596958	83.77823408624229	0.76	78.70722433460075	96.42857142857144
0.761	51.71102661596958	83.9506172839506	0.761	78.70722433460075	96.42857142857144
0.762	51.71102661596958	84.12371134020619	0.762	78.70722433460075	96.42857142857144
0.763	51.457541191381495	84.40748440748442	0.763	78.70722433460075	96.42857142857144
0.764	51.20405576679341	84.69601677148847	0.764	78.70722433460075	96.42857142857144
0.765	51.07731305449936	84.66386554621849	0.765	78.70722433460075	96.42857142857144
0.766	51.07731305449936	84.66386554621849	0.766	78.70722433460075	96.42857142857144
0.767	51.07731305449936	84.66386554621849	0.767	78.70722433460075	96.42857142857144
0.768	51.07731305449936	84.66386554621849	0.768	78.70722433460075	96.42857142857144
0.769	51.07731305449936	84.66386554621849	0.769	78.70722433460075	96.42857142857144
0.77	51.07731305449936	84.66386554621849	0.77	78.70722433460075	96.42857142857144
0.771	51.07731305449936	84.84210526315789	0.771	78.70722433460075	96.42857142857144
0.772	51.07731305449936	84.84210526315789	0.772	78.70722433460075	96.42857142857144
0.773	51.07731305449936	84.84210526315789	0.773	78.70722433460075	96.42857142857144
0.774	51.07731305449936	85.20084566596195	0.774	78.58048162230672	96.42301710730948
0.775	51.07731305449936	85.20084566596195	0.775	78.58048162230672	96.42301710730948
0.776	51.07731305449936	85.20084566596195	0.776	78.58048162230672	96.42301710730948
0.777	51.07731305449936	85.20084566596195	0.777	78.58048162230672	96.42301710730948
0.778	50.95057034220533	85.35031847133759	0.778	78.58048162230672	96.42301710730948
0.779	50.95057034220533	85.53191489361703	0.779	78.45373891001267	96.41744548286604
0.78	50.95057034220533	85.53191489361703	0.78	78.45373891001267	96.41744548286604
0.781	50.95057034220533	85.53191489361703	0.781	78.45373891001267	96.41744548286604
0.782	50.95057034220533	85.71428571428571	0.782	78.45373891001267	96.41744548286604
0.783	50.95057034220533	85.71428571428571	0.783	78.45373891001267	96.41744548286604
0.784	50.95057034220533	85.71428571428571	0.784	78.45373891001267	96.56786271450858
0.785	50.95057034220533	85.71428571428571	0.785	78.45373891001267	96.56786271450858
0.786	50.82382762991128	85.68376068376068	0.786	78.45373891001267	96.56786271450858
0.787	50.82382762991128	85.68376068376068	0.787	78.45373891001267	96.56786271450858
0.788	50.82382762991128	85.68376068376068	0.788	78.45373891001267	96.71875
0.789	50.82382762991128	85.68376068376068	0.789	78.45373891001267	96.71875
0.79	50.69708491761724	85.65310492505354	0.79	78.32699619771863	96.71361502347418
0.791	50.69708491761724	85.65310492505354	0.791	78.32699619771863	96.71361502347418
0.792	50.44359949302915	85.77586206896551	0.792	78.32699619771863	96.71361502347418
0.793	50.44359949302915	85.77586206896551	0.793	78.32699619771863	96.71361502347418
0.794	50.44359949302915	85.77586206896551	0.794	78.32699619771863	96.71361502347418
0.795	50.31685678073511	85.7451403887689	0.795	78.32699619771863	96.71361502347418
0.796	50.31685678073511	85.7451403887689	0.796	78.32699619771863	96.71361502347418
0.797	50.31685678073511	85.93073593073593	0.797	78.32699619771863	96.71361502347418
0.798	50.19011406844106	85.90021691973969	0.798	78.32699619771863	96.71361502347418
0.799	50.19011406844106	85.90021691973969	0.799	78.32699619771863	96.71361502347418
0.8	50.19011406844106	86.08695652173914	0.8	78.07351077313055	96.7032967032967
0.801	50.19011406844106	86.08695652173914	0.801	78.07351077313055	96.7032967032967
0.802	50.19011406844106	86.08695652173914	0.802	78.07351077313055	96.7032967032967
0.803	50.19011406844106	86.08695652173914	0.803	78.07351077313055	96.7032967032967
0.804	50.19011406844106	86.08695652173914	0.804	78.07351077313055	96.7032967032967
0.805	50.19011406844106	86.08695652173914	0.805	78.07351077313055	96.7032967032967
0.806	50.19011406844106	86.08695652173914	0.806	78.07351077313055	96.7032967032967
0.807	50.19011406844106	86.08695652173914	0.807	78.07351077313055	96.7032967032967
0.808	50.06337135614702	86.05664488017429	0.808	78.07351077313055	96.7032967032967
0.809	50.06337135614702	86.24454148471615	0.809	78.07351077313055	96.7032967032967
0.81	50.06337135614702	86.24454148471615	0.81	78.07351077313055	96.7032967032967
0.811	50.06337135614702	86.43326039387308	0.811	78.07351077313055	96.7032967032967
0.812	49.93662864385298	86.40350877192982	0.812	78.07351077313055	96.7032967032967
0.8130000000000001	49.93662864385298	86.40350877192982	0.8130000000000001	77.82002534854246	96.69291338582676
0.8140000000000001	49.80988593155893	86.37362637362638	0.8140000000000001	77.69328263624841	96.68769716088327
0.8150000000000001	49.80988593155893	86.37362637362638	0.8150000000000001	77.69328263624841	96.68769716088327
0.8160000000000001	49.80988593155893	86.56387665198237	0.8160000000000001	77.69328263624841	96.68769716088327
0.8170000000000001	49.80988593155893	86.56387665198237	0.8170000000000001	77.69328263624841	96.68769716088327
0.8180000000000001	49.68314321926489	86.53421633554083	0.8180000000000001	77.69328263624841	96.68769716088327
0.8190000000000001	49.556400506970846	86.50442477876106	0.8190000000000001	77.56653992395437	96.6824644549763
0.8200000000000001	49.556400506970846	86.50442477876106	0.8200000000000001	77.56653992395437	96.6824644549763
0.8210000000000001	49.42965779467681	86.47450110864744	0.8210000000000001	77.56653992395437	96.6824644549763
0.8220000000000001	49.42965779467681	86.47450110864744	0.8220000000000001	77.56653992395437	96.6824644549763
0.8230000000000001	49.30291508238277	86.44444444444444	0.8230000000000001	77.56653992395437	96.6824644549763
0.8240000000000001	49.30291508238277	86.44444444444444	0.8240000000000001	77.56653992395437	96.6824644549763
0.8250000000000001	49.30291508238277	86.44444444444444	0.8250000000000001	77.56653992395437	96.6824644549763
0.8260000000000001	49.30291508238277	86.44444444444444	0.8260000000000001	77.56653992395437	96.6824644549763
0.8270000000000001	49.30291508238277	86.44444444444444	0.8270000000000001	77.56653992395437	96.6824644549763
0.8280000000000001	49.17617237008872	86.41425389755011	0.8280000000000001	77.56653992395437	96.6824644549763
0.8290000000000001	49.17617237008872	86.41425389755011	0.8290000000000001	77.43979721166033	96.67721518987342
0.8300000000000001	49.17617237008872	86.41425389755011	0.8300000000000001	77.31305449936629	96.82539682539682
0.8310000000000001	49.17617237008872	86.41425389755011	0.8310000000000001	77.31305449936629	96.82539682539682
0.8320000000000001	49.04942965779468	86.38392857142857	0.8320000000000001	77.31305449936629	96.82539682539682
0.833	49.04942965779468	86.38392857142857	0.833	77.31305449936629	96.82539682539682
0.834	49.04942965779468	86.38392857142857	0.834	77.31305449936629	96.82539682539682
0.835	49.04942965779468	86.38392857142857	0.835	77.31305449936629	96.97933227344993
0.836	49.04942965779468	86.57718120805369	0.836	77.31305449936629	96.97933227344993
0.837	49.04942965779468	86.57718120805369	0.837	77.18631178707224	96.97452229299364
0.838	49.04942965779468	86.57718120805369	0.838	77.18631178707224	96.97452229299364
0.839	49.04942965779468	86.57718120805369	0.839	77.0595690747782	96.96969696969695
0.84	49.04942965779468	86.57718120805369	0.84	77.0595690747782	96.96969696969695
0.841	49.04942965779468	86.57718120805369	0.841	77.0595690747782	96.96969696969695
0.842	49.04942965779468	86.57718120805369	0.842	77.0595690747782	96.96969696969695
0.843	48.92268694550063	86.54708520179372	0.843	77.0595690747782	96.96969696969695
0.844	48.79594423320659	86.51685393258427	0.844	77.0595690747782	96.96969696969695
0.845	48.79594423320659	86.51685393258427	0.845	77.0595690747782	96.96969696969695
0.846	48.79594423320659	86.71171171171171	0.846	76.93282636248415	96.96485623003196
0.847	48.79594423320659	86.71171171171171	0.847	76.93282636248415	96.96485623003196
0.848	48.79594423320659	86.71171171171171	0.848	76.93282636248415	96.96485623003196
0.849	48.669201520912544	86.68171557562077	0.849	76.93282636248415	96.96485623003196
0.85	48.542458808618505	86.65158371040724	0.85	76.80608365019012	96.96
0.851	48.16223067173637	86.56036446469248	0.851	76.67934093789607	96.9551282051282
0.852	48.16223067173637	86.7579908675799	0.852	76.67934093789607	96.9551282051282
0.853	48.03548795944233	86.72768878718536	0.853	76.67934093789607	96.9551282051282
0.854	47.78200253485424	86.66666666666667	0.854	76.67934093789607	96.9551282051282
0.855	47.78200253485424	86.66666666666667	0.855	76.67934093789607	96.9551282051282
0.856	47.78200253485424	86.66666666666667	0.856	76.67934093789607	96.9551282051282
0.857	47.78200253485424	86.8663594470046	0.857	76.67934093789607	96.9551282051282
0.858	47.78200253485424	86.8663594470046	0.858	76.55259822560203	96.95024077046548
0.859	47.65525982256021	87.03703703703704	0.859	76.55259822560203	96.95024077046548
0.86	47.65525982256021	87.03703703703704	0.86	76.55259822560203	96.95024077046548
0.861	47.52851711026616	87.00696055684455	0.861	76.42585551330798	96.94533762057875
0.862	47.52851711026616	87.20930232558139	0.862	76.42585551330798	96.94533762057875
0.863	47.52851711026616	87.20930232558139	0.863	76.42585551330798	96.94533762057875
0.864	47.52851711026616	87.20930232558139	0.864	76.42585551330798	96.94533762057875
0.865	47.52851711026616	87.20930232558139	0.865	76.42585551330798	96.94533762057875
0.866	47.40177439797212	87.17948717948718	0.866	76.42585551330798	97.10144927536231
0.867	47.40177439797212	87.17948717948718	0.867	76.42585551330798	97.25806451612902
0.868	47.27503168567807	87.14953271028037	0.868	76.42585551330798	97.25806451612902
0.869	47.27503168567807	87.35362997658079	0.869	76.42585551330798	97.25806451612902
0.87	47.14828897338403	87.32394366197182	0.87	76.42585551330798	97.25806451612902
0.871	47.02154626108999	87.29411764705883	0.871	76.29911280101395	97.41100323624596
0.872	47.02154626108999	87.5	0.872	76.29911280101395	97.41100323624596
0.873	46.7680608365019	87.44075829383885	0.873	76.29911280101395	97.41100323624596
0.874	46.7680608365019	87.44075829383885	0.874	76.29911280101395	97.41100323624596
0.875	46.7680608365019	87.44075829383885	0.875	76.29911280101395	97.41100323624596
0.876	46.7680608365019	87.44075829383885	0.876	76.1723700887199	97.4068071312804
0.877	46.64131812420786	87.61904761904762	0.877	76.1723700887199	97.4068071312804
0.878	46.64131812420786	87.61904761904762	0.878	76.1723700887199	97.4068071312804
0.879	46.51457541191382	87.58949880668257	0.879	76.1723700887199	97.56493506493509
0.88	46.51457541191382	87.58949880668257	0.88	76.1723700887199	97.56493506493509
0.881	46.51457541191382	87.58949880668257	0.881	76.1723700887199	97.56493506493509
0.882	46.51457541191382	87.58949880668257	0.882	76.1723700887199	97.72357723577235
0.883	46.38783269961977	87.5598086124402	0.883	75.91888466413181	97.71615008156608
0.884	46.38783269961977	87.5598086124402	0.884	75.79214195183776	97.7124183006536
0.885	46.38783269961977	87.5598086124402	0.885	75.66539923954373	97.8688524590164
0.886	46.38783269961977	87.5598086124402	0.886	75.66539923954373	97.8688524590164
0.887	46.38783269961977	87.5598086124402	0.887	75.66539923954373	97.8688524590164
0.888	46.00760456273764	87.46987951807229	0.888	75.66539923954373	97.8688524590164
0.889	46.00760456273764	87.46987951807229	0.889	75.66539923954373	97.8688524590164
0.89	46.00760456273764	87.68115942028986	0.89	75.53865652724969	97.86535303776684
0.891	46.00760456273764	87.68115942028986	0.891	75.53865652724969	97.86535303776684
0.892	46.00760456273764	87.68115942028986	0.892	75.53865652724969	97.86535303776684
0.893	46.00760456273764	87.68115942028986	0.893	75.41191381495564	97.86184210526316
0.894	46.00760456273764	87.68115942028986	0.894	75.41191381495564	97.86184210526316
0.895	45.8808618504436	87.86407766990291	0.895	75.41191381495564	97.86184210526316
0.896	45.75411913814956	87.8345498783455	0.896	75.2851711026616	97.85831960461286
0.897	45.62737642585552	88.01955990220048	0.897	75.15842839036755	97.85478547854784
0.898	45.50063371356147	87.99019607843137	0.898	74.90494296577947	97.84768211920527
0.899	45.50063371356147	87.99019607843137	0.899	74.77820025348542	97.8441127694859
0.9	45.247148288973385	87.93103448275862	0.9	74.77820025348542	97.8441127694859
0.901	45.247148288973385	87.93103448275862	0.901	74.65145754119138	97.8405315614618
0.902	45.247148288973385	87.93103448275862	0.902	74.65145754119138	97.8405315614618
0.903	45.247148288973385	87.93103448275862	0.903	74.3979721166033	97.83333333333334
0.904	45.247148288973385	88.36633663366337	0.904	74.3979721166033	97.83333333333334
0.905	44.9936628643853	88.30845771144278	0.905	74.3979721166033	97.83333333333334
0.906	44.9936628643853	88.5286783042394	0.906	74.3979721166033	97.83333333333334
0.907	44.86692015209125	88.5	0.907	74.3979721166033	97.9966611018364
0.908	44.740177439797215	88.47117794486216	0.908	74.3979721166033	97.9966611018364
0.909	44.61343472750317	88.44221105527639	0.909	74.3979721166033	97.9966611018364
0.91	44.61343472750317	88.44221105527639	0.91	74.3979721166033	97.9966611018364
0.911	44.48669201520912	88.41309823677582	0.911	74.27122940430925	97.9933110367893
0.912	44.35994930291508	88.38383838383838	0.912	74.27122940430925	97.9933110367893
0.913	44.35994930291508	88.83248730964468	0.913	74.27122940430925	97.9933110367893
0.914	44.106463878327	88.77551020408163	0.914	74.27122940430925	97.9933110367893
0.915	43.85297845373891	88.71794871794872	0.915	74.27122940430925	97.9933110367893
0.916	43.59949302915083	88.88888888888889	0.916	74.27122940430925	97.9933110367893
0.917	43.472750316856775	88.86010362694302	0.917	74.27122940430925	97.9933110367893
0.918	43.472750316856775	89.0909090909091	0.918	74.27122940430925	97.9933110367893
0.919	43.346007604562736	89.0625	0.919	74.1444866920152	97.98994974874373
0.92	43.346007604562736	89.29503916449086	0.92	74.1444866920152	97.98994974874373
0.921	43.2192648922687	89.26701570680629	0.921	74.01774397972116	97.98657718120806
0.922	43.2192648922687	89.26701570680629	0.922	73.76425855513308	97.97979797979798
0.923	43.2192648922687	89.73684210526316	0.923	73.38403041825094	97.96954314720811
0.924	43.2192648922687	89.9736147757256	0.924	73.25728770595691	97.96610169491524
0.925	43.09252217997465	89.94708994708994	0.925	73.25728770595691	98.13242784380306
0.926	42.96577946768061	89.92042440318302	0.926	73.25728770595691	98.13242784380306
0.927	42.96577946768061	89.92042440318302	0.927	73.13054499366287	98.12925170068029
0.928	42.839036755386566	89.8936170212766	0.928	73.00380228136882	98.12606473594548
0.929	42.839036755386566	89.8936170212766	0.929	73.00380228136882	98.12606473594548
0.93	42.71229404309253	89.86666666666666	0.93	73.00380228136882	98.12606473594548
0.931	42.71229404309253	89.86666666666666	0.931	73.00380228136882	98.12606473594548
0.932	42.71229404309253	89.86666666666666	0.932	72.87705956907477	98.12286689419795
0.933	42.58555133079848	89.83957219251337	0.933	72.6235741444867	98.11643835616438
0.934	42.45880861850444	89.81233243967829	0.934	72.6235741444867	98.11643835616438
0.935	42.33206590621039	89.78494623655914	0.935	72.49683143219265	98.1132075471698
0.936	42.33206590621039	89.78494623655914	0.936	72.3700887198986	98.10996563573885
0.937	41.82509505703423	89.67391304347827	0.937	72.3700887198986	98.10996563573885
0.938	41.82509505703423	89.91825613079018	0.938	72.3700887198986	98.10996563573885
0.939	41.69835234474017	90.13698630136986	0.939	72.3700887198986	98.10996563573885
0.94	41.57160963244613	90.10989010989012	0.94	72.3700887198986	98.10996563573885
0.941	41.31812420785805	90.05524861878453	0.941	72.3700887198986	98.10996563573885
0.942	41.191381495564	90.02770083102493	0.942	72.11660329531053	98.10344827586206
0.943	41.06463878326996	90.0	0.943	71.98986058301648	98.10017271157167
0.944	40.93789607097592	89.97214484679665	0.944	71.98986058301648	98.10017271157167
0.945	40.68441064638783	90.1685393258427	0.945	71.98986058301648	98.10017271157167
0.946	40.68441064638783	90.1685393258427	0.946	71.98986058301648	98.10017271157167
0.947	40.68441064638783	90.1685393258427	0.947	71.98986058301648	98.10017271157167
0.948	40.43092522179975	90.11299435028248	0.948	71.86311787072243	98.0968858131488
0.949	40.3041825095057	90.08498583569406	0.949	71.60963244613436	98.0902777777778
0.95	40.17743979721166	90.05681818181817	0.95	71.60963244613436	98.0902777777778
0.951	40.050697084917616	90.02849002849003	0.951	71.48288973384031	98.08695652173913
0.952	39.79721166032953	89.97134670487105	0.952	71.48288973384031	98.08695652173913
0.953	39.4169835234474	89.88439306358381	0.953	71.48288973384031	98.08695652173913
0.954	39.163498098859314	90.0874635568513	0.954	71.48288973384031	98.08695652173913
0.955	39.163498098859314	90.0874635568513	0.955	71.48288973384031	98.08695652173913
0.956	38.91001267427123	90.02932551319648	0.956	71.35614702154626	98.0836236933798
0.957	38.65652724968314	90.23668639053254	0.957	70.97591888466414	98.0735551663748
0.958	38.27629911280101	90.41916167664672	0.958	70.8491761723701	98.0701754385965
0.959	38.02281368821293	90.6344410876133	0.959	70.8491761723701	98.0701754385965
0.96	37.76932826362484	90.85365853658536	0.96	70.46894803548795	98.0599647266314
0.961	37.6425855513308	91.3846153846154	0.961	70.34220532319392	98.0565371024735
0.962	37.26235741444867	91.30434782608695	0.962	70.21546261089988	98.05309734513274
0.963	36.628643852978456	91.16719242902208	0.963	70.08871989860583	98.04964539007092
0.964	36.50190114068441	91.13924050632912	0.964	69.96197718631178	98.04618117229128
0.965	36.248415716096325	91.66666666666666	0.965	69.58174904942965	98.03571428571428
0.966	35.741444866920155	91.55844155844156	0.966	69.32826362484157	98.20466786355476
0.967	35.48795944233207	91.5032679738562	0.967	69.20152091254754	98.20143884892086
0.968	35.10773130544994	91.4191419141914	0.968	68.94803548795944	98.19494584837544
0.969	35.10773130544994	91.72185430463576	0.969	68.94803548795944	98.19494584837544
0.97	34.98098859315589	92.3076923076923	0.97	68.8212927756654	98.19168173598554
0.971	34.85424588086185	92.28187919463086	0.971	68.56780735107732	98.18511796733212
0.972	34.60076045627377	92.54237288135592	0.972	68.44106463878326	98.1818181818182
0.973	34.22053231939163	92.46575342465754	0.973	67.9340937896071	98.348623853211
0.974	33.840304182509506	92.70833333333334	0.974	67.68060836501901	98.34254143646407
0.975	33.71356147021547	92.6829268292683	0.975	67.42712294043093	98.7012987012987
0.976	33.07984790874524	93.21428571428572	0.976	67.0468948035488	98.69402985074626
0.977	32.953105196451205	93.1899641577061	0.977	66.53992395437263	98.68421052631578
0.978	32.44613434727503	93.43065693430655	0.978	66.28643852978455	98.67924528301889
0.979	31.93916349809886	93.33333333333331	0.979	65.90621039290241	98.67172675521822
0.98	31.55893536121673	93.25842696629212	0.98	65.27249683143219	98.65900383141762
0.981	31.05196451204056	93.15589353612168	0.981	65.14575411913816	98.65642994241844
0.982	30.92522179974652	93.12977099236642	0.982	65.14575411913816	98.65642994241844
0.983	30.544993662864385	93.05019305019306	0.983	64.76552598225602	98.64864864864865
0.984	29.65779467680608	93.6	0.984	64.51204055766794	98.64341085271316
0.985	29.150823827629917	93.87755102040816	0.985	64.25855513307985	98.63813229571986
0.986	28.643852978453737	94.16666666666669	0.986	63.49809885931559	98.81656804733728
0.987	28.010139416983527	94.44444444444444	0.987	62.99112801013942	98.80715705765408
0.988	26.996197718631176	94.24778761061948	0.988	62.10392902408112	98.79032258064515
0.989	26.23574144486692	94.52054794520548	0.989	60.836501901140686	98.76543209876544
0.99	25.982256020278832	94.47004608294932	0.99	60.70975918884665	98.76288659793816
0.991	25.475285171102666	94.81132075471696	0.991	59.949302915082384	98.74739039665972
0.992	23.954372623574145	94.9748743718593	0.992	58.808618504436	98.72340425531917
0.993	22.81368821292776	94.73684210526316	0.993	57.54119138149556	98.69565217391305
0.994	21.673003802281368	95.53072625698324	0.994	55.38656527249684	98.64559819413093
0.995	20.912547528517116	95.3757225433526	0.995	54.1191381495564	98.61431870669746
0.996	20.025348542458808	97.53086419753086	0.996	52.21799746514575	98.8009592326139
0.997	17.110266159695815	97.12230215827336	0.997	49.42965779467681	98.98477157360406
0.998	14.702154626109	98.30508474576273	0.998	45.75411913814956	98.9041095890411
0.999	10.773130544993665	97.70114942528735	0.999	37.6425855513308	99.66442953020132
1.0	0.0	0.0	1.0	0.0	0.0

